epic	6.7651746831151085
xmas	3.05142950845465
timeless	1.2925015138995928
literature	1.0711242130476293
han	0.9142490568207406
excellent	0.7235451083466841
bon	0.3935330495625043
entertaining	0.32595719701668224
great	0.27976556547860626
original	0.23283953809694488
christmas	0.16064941243270128
classic	0.15995909086749652
recommend	0.15042496865041777
buffs	0.1250397308206141
good	0.11100511658340638
love	0.08525552752322806
greatest	0.07778425807678764
warriors	0.07684992794804815
easy	0.06170002302677949
amazing	0.060854091767991315
gift	0.05485067671336341
odyssey	0.04693222963005495
perfect	0.04599255991369391
favorite	0.041091987036026636
volume	0.038348253734444754
novel	0.03658099167483222
thanks	0.036100647425631155
expected	0.03242549709363302
letters	0.030985674184170704
factual	0.020843479826990842
accurately	0.020567974933789764
reader	0.019128619905774222
present	0.016808996405445805
fascinating	0.015844419237140455
ton	0.015718781531011153
recollection	0.01566171124764842
loves	0.015355332712384616
recommended	0.015196498789855637
explore	0.013948642710063639
comic	0.012883215616016182
fiction	0.012610196874746245
chronology	0.012105093612832603
liked	0.010997823497481057
introduction	0.010817468795544224
thrilled	0.010638604908478231
thank	0.010483390320741059
enjoyed	0.009579591818931308
collection	0.00860280120554736
sharp	0.008392074028596317
shipped	0.00785690790247858
super	0.007772076266072904
water	0.0069124048287878955
loved	0.0067198431076550685
fast	0.006365254638690969
delivery	0.006337678839086101
awesome	0.00609133750261967
pleased	0.005591727353399451
bread	0.005335430110887021
brought	0.005237437040910771
tale	0.005032026252959453
huge	0.004302007303835732
classical	0.0042180259109592805
true	0.004022752445196219
textual	0.004015794765882324
full	0.0037232170493581166
enjoys	0.003720351199422528
boyfriend	0.003681285830341716
essay	0.003664103237797106
enjoy	0.0035615964804684487
work	0.0034210745710784407
understand	0.0033839499574564334
quality	0.0031703208431941568
empire	0.0028943079142551347
happy	0.002410869230925625
interesting	0.002329860582531698
wonderful	0.0022959803912789567
thin	0.002146949009244037
thanksgiving	0.002090374453924447
lead	0.0020604694120849388
kindle	0.0019770879990385864
background	0.0019297741131585632
bible	0.0017896071132432387
transition	0.0017311364484024546
interested	0.0016055058478504193
focus	0.001579391167219335
learned	0.0015659684506296072
grammatical	0.0015396317608540608
wanted	0.0015210082049325702
strategy	0.001448125647781949
exciting	0.0014163814099428344
flowing	0.00138317417896655
detailed	0.0013767448857232535
terrific	0.0013021699644202372
intriguing	0.0011667142963071404
best	0.0010759158580090666
learn	0.000956718371648191
guo	0.000924744250839001
wanting	0.0009015872314318851
tea	0.0007575729078156097
font	0.0006602538496590561
ok	0.0006185262256670783
learning	0.0006169480557495042
played	0.0006042673206719411
pocket	0.0005846534857622567
nice	0.000576072918257365
friend	0.0005004050467029535
economical	0.00048390268346142523
hard	0.00042180423491803496
capture	0.000421195988014351
lord	0.0003920726352434236
yan	0.0003399633614814461
superb	0.0003165146083386674
masterpiece	0.0002787951814058346
:)	0.0002649538802415602
easily	0.00024946250138064755
copy	0.0002467364026623895
growing	0.00024340880293313957
saying	0.00021505568242288537
journey	0.00019951957689564028
perspective	0.00019940388345253746
close	0.00019202673039890228
distinguishing	0.00019051967193898606
reread	0.00017191203917489415
size	0.00016251364586523465
entering	0.00014589489648069806
bravo	0.00013111347030594453
culture	0.00011463169444379425
purchase	0.00011425587780110281
compare	9.154869343740632e-05
safely	8.922599764497492e-05
age	8.745188047088736e-05
complex	7.801574922100352e-05
wonderfully	7.365686716791614e-05
mood	6.70435410359949e-05
legible	6.294312618280308e-05
calm	6.120420547633257e-05
kids	5.659240759305573e-05
available	5.0468617118734205e-05
serious	4.9192981371302946e-05
ecological	4.791543074417324e-05
new	3.806939467426153e-05
preview	3.368497134937991e-05
works	3.317152429650994e-05
comfortable	3.208508620773263e-05
longer	3.0473067768704156e-05
honor	2.81014919647307e-05
unification	2.773112864549166e-05
follow	2.674391182916405e-05
plot	2.5944689867191456e-05
modern	2.5038904336997838e-05
wondering	2.2941547093763097e-05
decide	2.2146646032854184e-05
understanding	2.0855381641001044e-05
speedy	1.857865362956434e-05
content	1.8528884943273492e-05
avid	1.8432049945114145e-05
explanatory	1.603520546607652e-05
important	1.5601365708764533e-05
excited	1.4182015267247902e-05
research	1.3532760045287446e-05
curious	1.1960355855599003e-05
align	1.1814905252741389e-05
au	1.0101644578834703e-05
receive	9.030922929430668e-06
accessible	8.743380016262623e-06
deal	7.773028031907189e-06
fine	7.3111008461760415e-06
accurate	6.905579756901654e-06
outstanding	6.8453024248672125e-06
honestly	6.7594872334468175e-06
stamina	6.628390887821803e-06
manner	6.14761408155104e-06
convoluted	5.7565325199940505e-06
resolve	5.518411969177527e-06
imagine	5.2189079304340365e-06
invest	4.8222943909625815e-06
minimum	4.769918650539942e-06
readable	4.754970549352202e-06
achievement	4.072707397718394e-06
job	3.6390682810201963e-06
cover	3.080227491550991e-06
magnificent	3.0327148523670434e-06
extra	3.001261540484518e-06
vivid	2.7004333409085236e-06
choose	2.6858530766635703e-06
help	2.550034346142078e-06
hope	2.484798366025724e-06
department	2.3311011216351766e-06
care	2.2526313837853497e-06
afterword	2.0915515666225903e-06
dramatic	1.8993154952243572e-06
indicate	1.8991539822851603e-06
tiny	1.8936657834399642e-06
preferred	1.8673049130741313e-06
information	1.5706187000921514e-06
mention	1.4026247141507852e-06
check	1.3410191744502809e-06
save	1.296551563539371e-06
fun	1.181969231924376e-06
average	1.0687115683411678e-06
gut	1.044887923401042e-06
enjoyment	9.706044392001782e-07
publish	9.159913544642254e-07
actual	8.629570911347708e-07
late	7.621452680645993e-07
thick	7.521698375101479e-07
wishes	5.285392268233482e-07
top	4.2589216032343525e-07
literary	4.1146599770583817e-07
detail	3.6329373942924965e-07
battle	3.618769231196247e-07
explain	3.375433121472534e-07
cd	2.92024547949002e-07
dream	1.8798348750136866e-07
educated	1.812428287002299e-07
input	1.7749269337056157e-07
impressed	1.1746398983127508e-07
farther	1.1707268795722657e-07
better	1.1663841798672438e-07
fond	1.1529346964003827e-07
hat	9.802492110224791e-08
splendid	8.17321480381408e-08
engrossing	6.578837573610638e-08
tears	5.5522369038534786e-08
money	5.5014624453436436e-08
creative	5.2507248026731865e-08
search	5.0807091068354194e-08
coherent	4.44460797657363e-08
reason	3.816270899752763e-08
worth	3.5805819462710596e-08
pick	3.48395088245101e-08
una	3.32977634079553e-08
touch	3.258115506607778e-08
legend	3.016051890767859e-08
alive	2.319847618261912e-08
review	2.0126182782145912e-08
student	1.799711098801184e-08
promptly	1.3698851933858713e-08
luckily	1.3348053521236544e-08
gain	1.2446042702678765e-08
taught	1.2318739815032619e-08
pace	1.1747924238590423e-08
alleviate	9.603887047786151e-09
friends	8.652086686046657e-09
together	6.9277274416322335e-09
beloved	6.563910752336647e-09
translate	6.541352011441393e-09
helps	6.526547607151514e-09
refer	6.075700645680546e-09
faster	5.031609808766247e-09
plus	4.736471558318018e-09
richly	4.7213455592515816e-09
fan	4.635887752428634e-09
everywhere	4.618804810393526e-09
colorful	4.535263250369476e-09
smell	4.086492058659237e-09
puzzle	3.759608097578933e-09
leadership	3.6452562751321127e-09
appreciate	3.61956054316525e-09
:p	3.4194268299168243e-09
:d	3.4194268299168243e-09
editor	3.3373755845252864e-09
real	3.1936776115752538e-09
relate	2.719679079297738e-09
compassion	2.3880619956618525e-09
solve	1.8648575945789082e-09
cultural	1.6276908659206121e-09
justice	1.5679543570353186e-09
carry	1.5546667206051379e-09
tremendous	1.393278097273244e-09
ultimate	1.3693712642829282e-09
rest	1.3561938237524125e-09
enjoying	1.2694314562746876e-09
wisdom	1.2094185181153653e-09
surprised	8.816807811266449e-10
checking	8.753517782563401e-10
fair	7.690347135397023e-10
powerful	7.457281957260065e-10
supernatural	6.767127053614246e-10
introducing	5.593358015356433e-10
constant	5.446455849041902e-10
que	5.446415791181116e-10
liberally	4.764125075660419e-10
greatly	4.240351963845749e-10
defiantly	4.2394402096376e-10
inspirational	4.0792846818370604e-10
published	4.052764113261171e-10
ready	3.9845804178241974e-10
hype	3.4876398791226906e-10
cheaply	2.1860410707938765e-10
con	2.1018735080869264e-10
vertical	2.060997753691666e-10
importance	1.9715634150662245e-10
smaller	1.8283355540530914e-10
parte	1.8166778038535604e-10
definitive	1.7087700148523656e-10
brings	1.5210730562056922e-10
segment	1.5150041403893153e-10
kingdom	1.3036359115111707e-10
attractive	1.1716414595813834e-10
panel	1.1327519870483189e-10
franchise	1.028874413225744e-10
digital	8.163675094649272e-11
link	7.620050779283244e-11
technical	6.976231444494835e-11
tapestry	6.538291847119396e-11
legacy	5.2410177696214174e-11
paid	5.2343676956934993e-11
analytical	4.6016510685826556e-11
cleverly	4.481437826815307e-11
library	4.3077816464511035e-11
describe	4.182824833706068e-11
mind	4.1761989957234366e-11
tan	3.6741798280184366e-11
resolution	3.5939750256303456e-11
local	3.572351857025452e-11
cheaper	3.358385074158729e-11
unity	2.9624978434711247e-11
careful	2.7574472330865157e-11
superior	2.7485695493083193e-11
truth	2.3568959130188883e-11
woven	2.2770142543191963e-11
vigorous	2.1526557246711085e-11
considerably	2.0529666091830173e-11
somewhat	2.0290909459238388e-11
ratio	2.0007967883776484e-11
main	1.954061651142856e-11
uncommonly	1.8938148833940845e-11
believe	1.5124752235178048e-11
value	1.2260018500718336e-11
scanner	1.1442587492164031e-11
hosted	9.749854920269507e-12
chivalrous	8.813448703450119e-12
luck	5.475635143703187e-12
surface	4.92901137788475e-12
heavy	3.3707745155510896e-12
antiquated	3.218436957519267e-12
delightfully	3.2148769457385097e-12
easier	2.819324309193687e-12
ocean	1.4740990523800135e-12
normal	1.2583599780534206e-12
amount	9.169857969049013e-13
fantastic	8.326479395837872e-13
rooting	5.894845298086435e-13
compliment	5.870167801945744e-13
effort	4.492289167287739e-13
beautifully	4.4904565934881185e-13
correctly	3.7136358695711476e-13
free	3.5173174292042413e-13
preface	3.307511377175263e-13
historic	2.9720953559102425e-13
straightforward	2.6076021553888225e-13
bestseller	2.4232154786643186e-13
wall	2.409607581437376e-13
ride	2.1928135610801064e-13
lively	2.1371229139162282e-13
bookworm	1.9365664846016733e-13
control	1.8812980380348025e-13
early	1.6735186044475388e-13
communication	1.6693267405683314e-13
extensive	1.6352027895940143e-13
popular	1.3925539841995911e-13
special	1.107782250910876e-13
gaming	9.253255570801584e-14
quick	8.31319960861802e-14
higher	7.055729024410393e-14
physical	6.294617076966071e-14
management	5.822621271462696e-14
gladly	4.883551838059163e-14
immerse	3.9377251528295176e-14
king	2.839839435226141e-14
recommendation	2.7966450561218924e-14
amounts	1.9213663738749006e-14
particular	1.7066286085661468e-14
prefer	1.6875572026284888e-14
meaning	1.4744000679357862e-14
grew	1.372677492999893e-14
younger	1.3131948016365643e-14
comprehension	1.1330484951726201e-14
initially	9.547886657240012e-15
sure	9.044611067867586e-15
fantasy	7.468814831499613e-15
humanity	7.140181000302507e-15
faith	6.6882228737313664e-15
interest	5.862590969492234e-15
light	3.930283131366932e-15
solid	3.828769031026219e-15
native	3.2649593013203325e-15
substantial	3.164073383777357e-15
famous	3.0167244704036793e-15
useful	2.8367213068426566e-15
knightly	2.7213417640611193e-15
fashion	2.564188025645163e-15
demagogue	2.5023274247104847e-15
portion	2.2317896993998425e-15
painting	2.1759602525361357e-15
accuracy	2.1314398952912958e-15
medieval	2.121238902715962e-15
moved	1.6418735536942255e-15
engaging	1.5715249990400455e-15
console	1.2694164137491753e-15
view	1.1510856501054452e-15
disintegration	9.997706771852902e-16
fluent	9.644912588793038e-16
guarantee	9.558484487199553e-16
hero	6.694496650137691e-16
introductory	6.213003657726994e-16
recent	4.754397956734549e-16
struggles	4.58960743297861e-16
include	4.006528313877679e-16
agree	2.4385224372990096e-16
nicely	2.1283258337956628e-16
roadmap	1.911773567846709e-16
strive	1.554404408839685e-16
remember	1.2547516315410276e-16
thematically	1.0587685652064311e-16
portray	9.461503871656055e-17
imperial	9.39762334346241e-17
fantastical	8.183380159898539e-17
fall	7.725230735594843e-17
keeps	5.417238866362209e-17
prominent	5.281656480677325e-17
reputable	4.6835027500777215e-17
differently	4.634696780842067e-17
display	4.415760673977229e-17
significance	3.854958786950532e-17
worthy	3.7968330420545085e-17
within	3.655550459969206e-17
personal	3.3551583783766867e-17
furiously	2.962923018056416e-17
star	2.916790705768969e-17
entertainment	2.496029319722492e-17
generally	2.3966914989717946e-17
provide	2.3634407724902262e-17
publisher	2.27530600999138e-17
wonder	1.9260066127615196e-17
authentic	1.70632510053859e-17
basically	1.655897516866338e-17
big	1.495795964163126e-17
oddest	1.192823144348969e-17
deep	1.0194495668044086e-17
rely	9.917904586446711e-18
respectable	9.754866925327972e-18
regular	8.68415214694703e-18
older	7.519593830910083e-18
reunite	6.1811069484248686e-18
wage	4.954906774853286e-18
knows	4.8533645603917076e-18
spend	4.627538353581458e-18
clever	4.481453648140644e-18
printing	4.4432041101689775e-18
spectacular	3.762430750530842e-18
art	3.586714459846999e-18
growth	2.5966376171717974e-18
attention	2.106404159562043e-18
shell	2.0419215325037346e-18
layers	1.858623320488352e-18
memorable	1.7287020886473397e-18
subsequent	1.5806207051086851e-18
contemporary	1.4837768474806442e-18
eventually	1.4673181551119415e-18
regularly	1.399036618630483e-18
motivate	1.3409024477378283e-18
reach	9.616195425267222e-19
anticipate	8.906935979184735e-19
consolidation	7.789786925441733e-19
nature	5.722935151211931e-19
illustrated	4.184137958931948e-19
realize	3.936572169125321e-19
creates	3.880642097722933e-19
swift	2.0983687337780468e-19
larger	1.9921758684169157e-19
grow	1.9605321909489672e-19
rise	1.8642453321373787e-19
trap	1.2752221115572861e-19
repeat	1.0720032164262244e-19
liang	1.0664910218074804e-19
treasure	1.0021283179796443e-19
descriptive	6.915925955374434e-20
wide	5.5847778590775e-20
working	4.812557178719817e-20
blast	4.4675521962128047e-20
route	3.9237603432531863e-20
basic	2.6383862192101896e-20
high	2.3460523612404374e-20
marked	2.077687222196442e-20
capable	1.9360339519500666e-20
significant	1.5420341558977254e-20
vying	1.306599223205622e-20
perfectly	1.1805041035207056e-20
continue	6.621159387732638e-21
mighty	4.729977112811618e-21
prime	3.973010705373909e-21
contained	3.857280122297083e-21
involving	2.7109465852948564e-21
roam	1.8353094860956156e-21
belle	1.4876271972927064e-21
pendant	1.433461317547328e-21
emperor	1.2166498972997967e-21
plan	1.2034829744959467e-21
fight	9.628649423894693e-22
slick	9.226911548062762e-22
surely	8.976388531668386e-22
force	8.207833946505152e-22
flower	8.132839755884571e-22
insurmountable	7.557879824069088e-22
allowed	7.061694794225618e-22
leads	6.706567910241691e-22
staple	6.399203220933211e-22
militaristic	6.377309662038911e-22
recording	6.174341644245332e-22
shape	5.278292026971458e-22
laughed	5.054111365065673e-22
virtuous	4.881297984246942e-22
effect	4.181422907600083e-22
step	3.0718443776409197e-22
conversant	2.81814162339406e-22
chain	2.588515104140434e-22
spin	2.3371253863932646e-22
brilliant	2.30997974969062e-22
lots	1.9479858466100007e-22
oath	1.8660756815445035e-22
power	1.578243102349018e-22
loyal	1.4224414900698833e-22
chairman	1.2334715386543204e-22
honorable	1.0579287408063956e-22
greatness	9.671391967684749e-23
worthwhile	9.513591418421131e-23
legendary	9.185685718542677e-23
bear	8.769396861890315e-23
premier	8.70523067336434e-23
knowledge	7.641588913425594e-23
wax	7.542702792852681e-23
surprise	7.497046127940824e-23
purely	5.273949992861841e-23
imagination	4.734901970201324e-23
record	3.9229333404085265e-23
dumbfounded	3.3110711610207424e-23
fame	2.668280186331799e-23
twist	2.660587428538421e-23
artistic	2.4400297125612477e-23
thoughtful	2.2887162139548895e-23
favor	2.212861017076742e-23
